romanization_key	word_id	confidence
ruupuhuvoyaxuliv	890	0.333
xibaqifatoc	891	1.0
xibaqifatoch	891	0.5
xibaqifadoc	891	0.333
xibaqyfatoc	891	0.25
xibaqifaatoc	891	0.2
kifijexijeze	892	1.0
keefijexijeze	892	0.5
kifeejexijeze	892	0.333
kifijexijezee	892	0.25
kifyjexijeze	892	0.2
jiyogicupip	893	1.0
jiyogicupiip	893	0.5
jiiyogicupip	893	0.333
jiyogijupip	893	0.25
taz	894	1.0
daz	894	0.5
thaz	894	0.333
tahz	894	0.25
taaz	894	0.2
dafutuvisor	895	1.0
dafutuvishor	895	0.5
dafuduvisor	895	0.333
dafutuvisorr	895	0.25
zobiwobalete	896	1.0
zoobiwobalete	896	0.5
zobiwobahlete	896	0.333
zobiworbalete	896	0.25
juraxeliqezidan	897	1.0
jooraxeliqezidan	897	0.5
juraaxeliqezidan	897	0.333
baviqay	898	1.0
bavyqay	898	0.5
baviiqay	898	0.333
baviqahy	898	0.25
yijurereqoyi	899	1.0
yijoorereqoryi	899	0.5
yijoorereqoyi	899	0.333
yijurerehqoyi	899	0.25
jegak	900	1.0
jegahk	900	0.5
jehgak	900	0.333
jeegak	900	0.25
jegakh	900	0.2
yowikerelek	901	1.0
yowikerehlek	901	0.5
yowikereleg	901	0.333
yowikereleek	901	0.25
yowikherelek	901	0.2
qobidajo	902	1.0
qobidajoh	902	0.5
qobiidajo	902	0.333
qobydajo	902	0.25
domacanenaf	903	1.0
domacahnenaf	903	0.5
domacaanenaf	903	0.333
xosazojel	904	1.0
xorsazojael	904	0.5
xorsazojel	904	0.333
jinonuyed	905	1.0
jynonuyed	905	0.5
jeenonuyeed	905	0.333
jinonooyed	905	0.25
jinonuyehd	905	0.2
zuwipetiyef	906	1.0
zuwipetiyeef	906	0.5
zoowipetiyef	906	0.333
cedoz	907	1.0
jedoz	907	0.5
chedoz	907	0.333
quzaro	908	1.0
quzahro	908	0.5
quuzaro	908	0.333
qoozaro	908	0.25
cubanakimeyo	909	1.0
cubanahkimeyo	909	0.5
cubanakimeyor	909	0.333
cubanakimaeyo	909	0.25
cubanaakimeyo	909	0.2
qesutanapaseq	910	1.0
qesuutanapaseq	910	0.5
qesutanapaseeq	910	0.333
qesuthanapaseq	910	0.25
qezutanapaaseq	910	0.2
bawudizaqibilom	911	1.0
baawudizaqibilom	911	0.5
baawudiizaqibilom	911	0.333
kapas	912	1.0
kabas	912	0.5
kapash	912	0.333
foxi	913	1.0
foxy	913	0.5
fohxi	913	0.333
forxi	913	0.25
foxee	913	0.2
qeyucixe	914	1.0
qeyuciixe	914	0.5
qeyucixee	914	0.333
qeyuucixe	914	0.25
qeeyucixe	914	0.2
zec	915	1.0
zaec	915	0.5
zehc	915	0.333
zech	915	0.25
pomatoge	916	1.0
pomaatoge	916	0.5
pomahthoge	916	0.333
yiciyaje	917	1.0
yiciyahje	917	0.5
yiciiyaje	917	0.333
yiciyajee	917	0.25
ranimedogigix	918	1.0
ranimedorgigix	918	0.5
ranimaedogigix	918	0.333
wurutonuz	919	1.0
wuurutonuz	919	0.5
wurutohnuz	919	0.333
soniyuhevayij	920	1.0
soniyuuhevahyij	920	0.5
soneeyuhevayij	920	0.333
soniyuhevayyj	920	0.25
soniyuheevayij	920	0.2
doxalosa	921	1.0
doxalosha	921	0.5
doxaalosaa	921	0.333
doxahlosa	921	0.25
doxaalosa	921	0.2
joyutelexuja	922	1.0
joyutelexujah	922	0.5
joyutheelexuja	922	0.333
joyutelaexuja	922	0.25
joyutelexuujah	922	0.2
dewanawesay	923	1.0
dewanaweshay	923	0.5
dewanawehshay	923	0.333
dewanahwesay	923	0.25
dewanaawesahy	923	0.2
copowo	924	1.0
cobowo	924	0.5
cophowo	924	0.333
corpowo	924	0.25
tefe	925	1.0
tefeh	925	0.5
tefae	925	0.333
nokukofizojofap	926	1.0
nokukofyzojofap	926	0.5
nokookofiizojofap	926	0.333
nohkukofizojofap	926	0.25
remajixuv	927	1.0
remajixuuv	927	0.5
remajyxuv	927	0.333
rehmajixuv	927	0.25
remajixoov	927	0.2
gezawaqisubeva	928	1.0
gezawaqizubeva	928	0.5
gezawaqisubevaa	928	0.333
weraquk	929	1.0
weraqukh	929	0.5
weraaquk	929	0.333
weraquuk	929	0.25
nineroxehexey	930	1.0
nineroxehexehy	930	0.5
nineroxaehexey	930	0.333
loga	931	1.0
logaa	931	0.5
logah	931	0.333
lohga	931	0.25
ciyowuvileqile	932	1.0
ciyowuviileqile	932	0.5
ciyowuvileqeele	932	0.333
ciyohwuvileqile	932	0.25
ciyowuvilehqile	932	0.2
xivoxevarahexi	933	1.0
xivoxevarahhexi	933	0.5
xivorxevarahexi	933	0.333
juritacuheg	934	1.0
juritaacuheg	934	0.5
juritahcuheg	934	0.333
jooritacuheg	934	0.25
juuritacuheg	934	0.2
wigikiguwek	935	1.0
wygikiguwek	935	0.5
wigikeeguwek	935	0.333
wygikhiguwek	935	0.25
rorek	936	1.0
rohrek	936	0.5
rorrekh	936	0.333
roreek	936	0.25
roorek	936	0.2
gowobe	937	1.0
gohwobe	937	0.5
gorwobe	937	0.333
gowoobe	937	0.25
gowobeh	937	0.2
mobodaselare	938	1.0
mobodashaelare	938	0.5
mobodasehlare	938	0.333
moobodaselare	938	0.25
morbordaselare	938	0.2
pahiquhewov	939	1.0
pahiquhaewoov	939	0.5
pahiquheworv	939	0.333
zuqitelejurux	940	1.0
zuqytelejurux	940	0.5
zuqitelejuurux	940	0.333
rikokotogehum	941	1.0
rigookotogehum	941	0.5
rikokotogehoom	941	0.333
rigokotogehum	941	0.25
viwabagizoka	942	1.0
veewabageezoka	942	0.5
viwabagizorka	942	0.333
viiwabagizokaa	942	0.25
viwahbagizoka	942	0.2
cize	943	1.0
cizeh	943	0.5
ceeze	943	0.333
cyze	943	0.25
tucepe	944	1.0
tujepe	944	0.5
toocebe	944	0.333
tucaepe	944	0.25
quvabelimokor	945	1.0
quvahbelimokor	945	0.5
quvaabelimokor	945	0.333
hibecokerec	946	1.0
hibecokehrec	946	0.5
hibecookerec	946	0.333
biguhayeqo	947	1.0
biguhayeqoh	947	0.5
beeguhayeqo	947	0.333
biguhayaeqo	947	0.25
biiguhayeqo	947	0.2
xovi	948	1.0
xovee	948	0.5
xovii	948	0.333
xorvi	948	0.25
nurixo	949	1.0
nurixoo	949	0.5
nurixoh	949	0.333
nuryxo	949	0.25
nic	950	1.0
neec	950	0.5
nij	950	0.333
nyc	950	0.25
niic	950	0.2
xamibigikadi	951	1.0
xamibigikadii	951	0.5
xamibeegikadi	951	0.333
rukolaroka	952	1.0
rukolarokaa	952	0.5
rukoolaroka	952	0.333
rukorlaroka	952	0.25
napakuderu	953	1.0
napakooderu	953	0.5
napakuuderu	953	0.333
naphakuderu	953	0.25
toviyekopit	954	1.0
toviyekhopit	954	0.5
toviyekohpit	954	0.333
xasodimudikirew	955	1.0
xasodimudikhirew	955	0.5
xasodimudikiraew	955	0.333
fumokuqut	956	1.0
foomokuqut	956	0.5
fumokhuqut	956	0.333
fumokuqoot	956	0.25
fumorkuqut	956	0.2
goduyay	957	1.0
goduyahy	957	0.5
goduuyay	957	0.333
gohduyay	957	0.25
jemunigogupotir	958	1.0
jemuniigogupotir	958	0.5
jaemunigogupotir	958	0.333
farapu	959	1.0
faraphu	959	0.5
farabu	959	0.333
gizamuqinoziq	960	1.0
gizamuqinooziq	960	0.5
gizamooqinoziq	960	0.333
sabedodoxi	961	1.0
saabedodoxi	961	0.5
sabedodooxi	961	0.333
sabeedodoxi	961	0.25
cobowaxoku	962	1.0
corbowaxokuu	962	0.5
cobowaxorku	962	0.333
bufex	963	1.0
bufehx	963	0.5
bufeex	963	0.333
buufex	963	0.25
boofex	963	0.2
kedabejo	964	1.0
kehdabejo	964	0.5
kedaabejo	964	0.333
kedabeejo	964	0.25
keedabejo	964	0.2
gekayukiqezuj	965	1.0
gekhayukiqezuj	965	0.5
gekayukiqehzooj	965	0.333
gekayuukiqezuj	965	0.25
gekayukiqezuuj	965	0.2
moyojuzozelib	966	1.0
moyojuzozaelib	966	0.5
moyojuzorzelib	966	0.333
moyojuzoozelib	966	0.25
wakaw	967	1.0
wakhaw	967	0.5
wahkaw	967	0.333
wagaw	967	0.25
wahkhaw	967	0.2
fafezek	968	1.0
fafezehk	968	0.5
fahfezek	968	0.333
fafeezek	968	0.25
joladowi	969	1.0
joladohwi	969	0.5
jooladoowi	969	0.333
tib	970	1.0
thib	970	0.5
diib	970	0.333
tiib	970	0.25
yawahuwagepos	971	1.0
yawahuwagepoos	971	0.5
yawahuwagepohs	971	0.333
yawahuwagepoz	971	0.25
jamoqu	972	1.0
jamooqu	972	0.5
niteqal	973	1.0
niteqaal	973	0.5
niteqahl	973	0.333
nitaeqal	973	0.25
yax	974	1.0
yaax	974	0.5
yahx	974	0.333
zaloqexos	975	1.0
zaloqehxos	975	0.5
zaloqexoz	975	0.333
qulumojapefa	976	1.0
qulumoojapefa	976	0.5
qooluumojapefa	976	0.333
telivozasufu	977	1.0
telivohzasufu	977	0.5
telivorzasufu	977	0.333
fuxuhewuwiyokot	978	1.0
fuxuhewoowiyokot	978	0.5
fuuxuhewuwiyokot	978	0.333
nipenatupelak	979	1.0
nipenatuphelak	979	0.5
nipenahtupelak	979	0.333
nibenatupelak	979	0.25
mubeyo	980	1.0
muubeyo	980	0.5
moobeyoo	980	0.333
mubeeyo	980	0.25
fusoqugem	981	1.0
fushoqugem	981	0.5
fusohqugem	981	0.333
fuzoqugem	981	0.25
foosoqugem	981	0.2
gigosarojugope	982	1.0
giigosarojugope	982	0.5
gigosarojugorpe	982	0.333
ceco	983	1.0
cecoo	983	0.5
cecor	983	0.333
cecho	983	0.25
vaxeyipu	984	1.0
vaaxeyipu	984	0.5
vaxeyiboo	984	0.333
mah	985	1.0
mahh	985	0.5
yotohi	986	1.0
yothohi	986	0.5
yootohi	986	0.333
xufic	987	1.0
xoofic	987	0.5
xufyc	987	0.333
vapisowun	988	1.0
vapiisowun	988	0.5
vapisowuun	988	0.333
vapisohwun	988	0.25
tedegacozagaji	989	1.0
tedegacoozagaji	989	0.5
tedegacorzagaji	989	0.333
tedegacozagajii	989	0.25
tedaegacozagaji	989	0.2
sanune	990	1.0
sanuneh	990	0.5
saanune	990	0.333
sanunee	990	0.25
sanunae	990	0.2
jucis	991	1.0
jucees	991	0.5
joocis	991	0.333
juciz	991	0.25
juucis	991	0.2
nafacap	992	1.0
nafahchap	992	0.5
nafaacap	992	0.333
qobupi	993	1.0
qobuupi	993	0.5
qobupee	993	0.333
qoobupi	993	0.25
retatocifonon	994	1.0
retatocifonohn	994	0.5
retatorcifonoon	994	0.333
retatoocifonon	994	0.25
nuxosowepeyeja	995	1.0
nooxohsowepeyeja	995	0.5
nuxosowepeyejaa	995	0.333
nuxohsowaepeyeja	995	0.25
mojidabozabo	996	1.0
mohjidabozabo	996	0.5
mojidabozabor	996	0.333
moojidabozabo	996	0.25
mojiidabozabo	996	0.2
debefigadi	997	1.0
debaefigady	997	0.5
debaefigadi	997	0.333
debefygadi	997	0.25
daebehfigadi	997	0.2
farehu	998	1.0
farehuu	998	0.5
fareehu	998	0.333
fahrehu	998	0.25
farehhu	998	0.2
bahuwil	999	1.0
bahuwyl	999	0.5
bahoowil	999	0.333
bahhuwiil	999	0.25
bahuwiil	999	0.2
kizesaqiquxuvo	1000	1.0
gizesaqiquxuvo	1000	0.5
kizesaqiquxuvoo	1000	0.333
kizeesaqiquxuvo	1000	0.25
suboyagukomi	1001	1.0
suboyaagukomi	1001	0.5
suboyagugomi	1001	0.333
sooboyagukomi	1001	0.25
suboyagukomee	1001	0.2
lonuvoqocumeju	1002	1.0
lonuvoqoocumeju	1002	0.5
lonuvoqocumejoo	1002	0.333
lonuvoqocumaeju	1002	0.25
gude	1003	1.0
guude	1003	0.5
gudeh	1003	0.333
gudee	1003	0.25
gudae	1003	0.2
horozujucamo	1004	1.0
horozujucamoo	1004	0.5
horozujuucamo	1004	0.333
horozujucaamoo	1004	0.25
halacuhe	1005	1.0
haalacuhe	1005	0.5
halacuuhe	1005	0.333
rukugucec	1006	1.0
rukuguucec	1006	0.5
rukoogucec	1006	0.333
vowufujojeqeyoj	1007	1.0
vowuufujojeqeyoj	1007	0.5
vohwufujojeqeyoj	1007	0.333
vowufujojeqeyorj	1007	0.25
vowufujojeqaeyohj	1007	0.2
jufegadopiq	1008	1.0
jufehgadopiq	1008	0.5
jufegadopyq	1008	0.333
yumov	1009	1.0
yumohv	1009	0.5
yumoov	1009	0.333
yuumov	1009	0.25
zisexudeka	1010	1.0
zysexudeka	1010	0.5
zisexudekaa	1010	0.333
zisehxudeka	1010	0.25
dugusuc	1011	1.0
dugusuj	1011	0.5
dugusuuc	1011	0.333
duguzuj	1011	0.25
duguusooc	1011	0.2
zip	1012	1.0
zib	1012	0.5
zyp	1012	0.333
zeep	1012	0.25
ziiph	1012	0.2
focemuloxutif	1013	1.0
fojemuloxutif	1013	0.5
focemuloxootif	1013	0.333
focemuloxutiif	1013	0.25
daduseyibaxek	1014	1.0
dadoosehyibaxek	1014	0.5
daduuseyibaxek	1014	0.333
leqobebazesira	1015	1.0
leqobebahzesira	1015	0.5
leqobebazehsira	1015	0.333
xegipap	1016	1.0
xegipaap	1016	0.5
xegeepap	1016	0.333
xehgipap	1016	0.25
cinemijid	1017	1.0
jinemijid	1017	0.5
cinemeejid	1017	0.333
cinemijyd	1017	0.25
xeceli	1018	1.0
xeeceeli	1018	0.5
xecaeli	1018	0.333
xehceli	1018	0.25
xecelee	1018	0.2
fiso	1019	1.0
fiiso	1019	0.5
fisho	1019	0.333
fisoo	1019	0.25
fizo	1019	0.2
kugogije	1020	1.0
gugogije	1020	0.5
kugogeejae	1020	0.333
nudocuvan	1021	1.0
nudocoovahn	1021	0.5
nudocuvahn	1021	0.333
nudocuvaan	1021	0.25
doxuzodiyadihib	1022	1.0
doxuzodiyadyhib	1022	0.5
dooxuzodiyadihib	1022	0.333
poye	1023	1.0
poyae	1023	0.5
boye	1023	0.333
poyeh	1023	0.25
siw	1024	1.0
seew	1024	0.5
shiw	1024	0.333
syw	1024	0.25
siiw	1024	0.2
cufixagifuhe	1025	1.0
coofixagifuhe	1025	0.5
cufixagifuheh	1025	0.333
qixib	1026	1.0
qixyb	1026	0.5
qiixeeb	1026	0.333
yadewohagucafab	1027	1.0
yadewohahgucafab	1027	0.5
yadaewohagucafab	1027	0.333
yadewohagucafahb	1027	0.25
yadewohagucahfab	1027	0.2
haxahi	1028	1.0
haxahy	1028	0.5
haxaahi	1028	0.333
haxahhi	1028	0.25
hahxahi	1028	0.2
bin	1029	1.0
byn	1029	0.5
biin	1029	0.333
gopiwuq	1030	1.0
gophiiwuq	1030	0.5
gopiwuuq	1030	0.333
gopiiwuq	1030	0.25
gopeewuq	1030	0.2
fikiwazubadim	1031	1.0
fikiwahzoobadim	1031	0.5
fiikiwazubadim	1031	0.333
fikiwazubadym	1031	0.25
fikiwazubadeem	1031	0.2
fuyocutu	1032	1.0
fuyocuutu	1032	0.5
fuyocuthu	1032	0.333
fuyocutoo	1032	0.25
rolibaduq	1033	1.0
roliibaduq	1033	0.5
rolibadooq	1033	0.333
rolibaaduq	1033	0.25
megumo	1034	1.0
megumor	1034	0.5
meguumo	1034	0.333
mijapaz	1035	1.0
mijahpaz	1035	0.5
meejapaz	1035	0.333
mijapahz	1035	0.25
mijabaz	1035	0.2
xiqiboguju	1036	1.0
xiqibooguju	1036	0.5
xiqibogujoo	1036	0.333
xiqibogooju	1036	0.25
xiqyboguju	1036	0.2
hegeqigiponidiy	1037	1.0
hegeqigibonidiy	1037	0.5
hegeqigiponidyy	1037	0.333
hegeqigeeponidiy	1037	0.25
simuyubigitaho	1038	1.0
shimuyubigitaho	1038	0.5
simuuyubigitaho	1038	0.333
torijaqufanu	1039	1.0
thorijaqufanu	1039	0.5
torijahqufanu	1039	0.333
torijaqoofanu	1039	0.25
vupad	1040	1.0
vuupad	1040	0.5
voopad	1040	0.333
vuupahd	1040	0.25
wevosoxusi	1041	1.0
waevosoxusi	1041	0.5
wevosoxusy	1041	0.333
yuz	1042	1.0
yuuz	1042	0.5
yooz	1042	0.333
luga	1043	1.0
lugah	1043	0.5
lugaa	1043	0.333
looga	1043	0.25
toniw	1044	1.0
tohniw	1044	0.5
tonyw	1044	0.333
tooniw	1044	0.25
murula	1045	1.0
muruula	1045	0.5
murulah	1045	0.333
moorula	1045	0.25
muruulah	1045	0.2
zocodo	1046	1.0
zoocodo	1046	0.5
zohcodo	1046	0.333
yiko	1047	1.0
yykoh	1047	0.5
yyko	1047	0.333
yeekoh	1047	0.25
yikor	1047	0.2
sawupo	1048	1.0
sawubo	1048	0.5
shawupo	1048	0.333
xanipotici	1049	1.0
xaneepotici	1049	0.5
xahnipodici	1049	0.333
bikolojoyahu	1050	1.0
bikolojoyahoo	1050	0.5
bigolojoyahoo	1050	0.333
bikohlojohyahu	1050	0.25
wigazeqeda	1051	1.0
wigazeqedaa	1051	0.5
wigazeeqeda	1051	0.333
wigaazeqeda	1051	0.25
wigazeqaeda	1051	0.2
gob	1052	1.0
goob	1052	0.5
gorb	1052	0.333
gohb	1052	0.25
mexeqas	1053	1.0
mexehqas	1053	0.5
mexeqaz	1053	0.333
mexeqaas	1053	0.25
puturitozifobe	1054	1.0
pooturitozifobe	1054	0.5
puturithozifobe	1054	0.333
puturytozifobe	1054	0.25
puturitohzifobe	1054	0.2
qofojequ	1055	1.0
qofojehqu	1055	0.5
qoforjequ	1055	0.333
vatedajanilas	1056	1.0
vahtedajanilas	1056	0.5
vataedajanilas	1056	0.333
vatedajanylas	1056	0.25
vatedajanilaas	1056	0.2
bubuvugi	1057	1.0
bubuvuugi	1057	0.5
bubuvugee	1057	0.333
bubuuvugi	1057	0.25
ralayol	1058	1.0
ralayohl	1058	0.5
ralaayol	1058	0.333
ralayool	1058	0.25
hupogux	1059	1.0
hupogoox	1059	0.5
hupoguux	1059	0.333
huboguux	1059	0.25
hupohguux	1059	0.2
gase	1060	1.0
gashe	1060	0.5
gasae	1060	0.333
gahse	1060	0.25
dosolaruhur	1061	1.0
dosolaroohur	1061	0.5
dosolahruhur	1061	0.333
dosholaruhur	1061	0.25
bepas	1062	1.0
baepas	1062	0.5
behpas	1062	0.333
bepahs	1062	0.25
bepaas	1062	0.2
rupoxa	1063	1.0
ruupoxa	1063	0.5
rooboxa	1063	0.333
rupoxaa	1063	0.25
coyicovuqiyi	1064	1.0
coyicovuqeeyi	1064	0.5
joyicovuqiyi	1064	0.333
pehapubelugiv	1065	1.0
phehapubelugiv	1065	0.5
pehaapubelugiv	1065	0.333
hoq	1066	1.0
hohq	1066	0.5
horq	1066	0.333
hooq	1066	0.25
zosudawaboyab	1067	1.0
zosuudawaboyab	1067	0.5
zozudaawaboyab	1067	0.333
zosoodawaboyab	1067	0.25
zorsudawaboyab	1067	0.2
tafuzovofetehin	1068	1.0
thafuzovofetehin	1068	0.5
tafuzovofaetehin	1068	0.333
tafuzovofedehin	1068	0.25
tafoozovofetehin	1068	0.2
xevosefatevocey	1069	1.0
xevosefatevochey	1069	0.5
xevosehfatevocey	1069	0.333
xevosefaatevocey	1069	0.25
xevosefatevocaey	1069	0.2
wukihoxudowuj	1070	1.0
wukihoxudowooj	1070	0.5
wukihoxuudowuj	1070	0.333
foxapimenebe	1071	1.0
foxapeemenebe	1071	0.5
foxahbimenebe	1071	0.333
soh	1072	1.0
sorh	1072	0.5
sohh	1072	0.333
shoh	1072	0.25
zoh	1072	0.2
lucokulubev	1073	1.0
luchokulubev	1073	0.5
lucokuluubev	1073	0.333
luucokulubev	1073	0.25
loocokulubev	1073	0.2
wunomis	1074	1.0
wunohmis	1074	0.5
wunomys	1074	0.333
wunomees	1074	0.25
wuunomees	1074	0.2
dabocalek	1075	1.0
dabocaleg	1075	0.5
dabocalaek	1075	0.333
dabojahlek	1075	0.25
piwehuhudayu	1076	1.0
piwehuhudaayu	1076	0.5
piwehuhudayuu	1076	0.333
piwehoohudayu	1076	0.25
piiwehuhudayu	1076	0.2
yonoceyeq	1077	1.0
yornoceyeq	1077	0.5
yonocheyeq	1077	0.333
yonohceyeq	1077	0.25
yornohceyeq	1077	0.2
losureqoxo	1078	1.0
losooreqoxo	1078	0.5
losureqoxoh	1078	0.333
pavikexisij	1079	1.0
pahvikexisij	1079	0.5
pavikexysij	1079	0.333
wumaqufalab	1080	1.0
wumaqufalaab	1080	0.5
wumaquufalab	1080	0.333
wumaqufalahb	1080	0.25
wumaqufaalab	1080	0.2
weyofolaviluh	1081	1.0
weyofolaviiluh	1081	0.5
weyorfolaviluh	1081	0.333
weyofolahviluh	1081	0.25
weyofolaviluuh	1081	0.2
gekofe	1082	1.0
gekofee	1082	0.5
gekohfe	1082	0.333
gekorfe	1082	0.25
miniqo	1083	1.0
miniqoo	1083	0.5
meeniqo	1083	0.333
qiyolo	1084	1.0
qiyoloh	1084	0.5
qiyoolo	1084	0.333
sijicudoruvi	1085	1.0
sijicuudoruvi	1085	0.5
sijicudorruvi	1085	0.333
syjicudoruvi	1085	0.25
cixey	1086	1.0
cixehy	1086	0.5
ceexey	1086	0.333
cyxehy	1086	0.25
fisafaqeyecoyux	1087	1.0
feesafaqeyecoyux	1087	0.5
fisafaqeyecoyoox	1087	0.333
fizafaqeyecoyux	1087	0.25
fishafaaqeyecoyux	1087	0.2
tigejibalivu	1088	1.0
digejibalivu	1088	0.5
tigejibahliivu	1088	0.333
vaqadifut	1089	1.0
vaqaadifut	1089	0.5
vaqadifud	1089	0.333
zegebew	1090	1.0
zaegebew	1090	0.5
zegebeew	1090	0.333
fupaquko	1091	1.0
fupaqukoh	1091	0.5
fuphaquko	1091	0.333
fupaqugo	1091	0.25
robohujifigimig	1092	1.0
robohujeefigimig	1092	0.5
robohujifigimiig	1092	0.333
bowidupaqojur	1093	1.0
bowiidupaqojur	1093	0.5
bowiduupaqojur	1093	0.333
bowidupahqojur	1093	0.25
bowidupaqohjur	1093	0.2
hac	1094	1.0
haac	1094	0.5
hahc	1094	0.333
haj	1094	0.25
hach	1094	0.2
mahinodezusahi	1095	1.0
maahinodezusahi	1095	0.5
mahinodezoosahi	1095	0.333
mahiinodezusahi	1095	0.25
kobucoguse	1096	1.0
kobucogoose	1096	0.5
koboocoguse	1096	0.333
gopavitamokazaq	1097	1.0
gophavitamokazaq	1097	0.5
goopavitamokazaq	1097	0.333
gopavitahmokazaq	1097	0.25
morapicakokem	1098	1.0
morapicakookem	1098	0.5
mohrapicakokem	1098	0.333
morapicagokem	1098	0.25
morapeecakokem	1098	0.2
jumeqa	1099	1.0
jumeqaa	1099	0.5
jumaeqa	1099	0.333
wekixegu	1100	1.0
wekixehgu	1100	0.5
wekixegoo	1100	0.333
codifewapuwije	1101	1.0
codifewaapuwije	1101	0.5
cohdifewapuwije	1101	0.333
codifewapoowije	1101	0.25
lutawar	1102	1.0
lootawar	1102	0.5
luutawar	1102	0.333
dolux	1103	1.0
doluux	1103	0.5
dooloox	1103	0.333
doolux	1103	0.25
dohlux	1103	0.2
qocihawikun	1104	1.0
qocihawikuun	1104	0.5
qocihawykun	1104	0.333
qocihawiikun	1104	0.25
dorapolusopi	1105	1.0
dorapolusohpi	1105	0.5
dorrapolusopi	1105	0.333
ter	1106	1.0
tehr	1106	0.5
thehr	1106	0.333
taer	1106	0.25
wojejitif	1107	1.0
wojejeetif	1107	0.5
wojejithif	1107	0.333
wojehjitif	1107	0.25
wojeejitif	1107	0.2
qasihomotuneci	1108	1.0
qaseehomotuuneci	1108	0.5
qasihomotunaeci	1108	0.333
qasihomootuneci	1108	0.25
xeyuzuvig	1109	1.0
xaeyuzuvig	1109	0.5
xeyuzuuvig	1109	0.333
seyuwubokewe	1110	1.0
seyuwubogewe	1110	0.5
seyoowubokewe	1110	0.333
seyuwubokewee	1110	0.25
wutilakeh	1111	1.0
wutilakehh	1111	0.5
wuutilakeh	1111	0.333
bejocaju	1112	1.0
bejocahju	1112	0.5
bejoocajoo	1112	0.333
papevipuxos	1113	1.0
paapevypuxos	1113	0.5
papevipuuxos	1113	0.333
racabemir	1114	1.0
racabehmir	1114	0.5
racaabemir	1114	0.333
racabemeer	1114	0.25
vaf	1115	1.0
vaaf	1115	0.5
vahf	1115	0.333
seqafebe	1116	1.0
seqafaebe	1116	0.5
seqaafebe	1116	0.333
seqaafeebe	1116	0.25
pijan	1117	1.0
pijaan	1117	0.5
bijan	1117	0.333
phyjan	1117	0.25
mimipeponifar	1118	1.0
mimipeponiifar	1118	0.5
mimipeponifahr	1118	0.333
vafelevaxanom	1119	1.0
vafelevaxaanom	1119	0.5
vafeelevaxanom	1119	0.333
vafelevaaxanom	1119	0.25
rejoyizasiy	1120	1.0
rejoyizasiiy	1120	0.5
rejoyeezasiy	1120	0.333
rejoryizasiy	1120	0.25
rejoyizasyy	1120	0.2
bat	1121	1.0
baht	1121	0.5
bad	1121	0.333
baat	1121	0.25
bath	1121	0.2
rebeqopugesuzud	1122	1.0
rebeqopugesuzuud	1122	0.5
rebeqopugeesuzud	1122	0.333
rebeqopugesoozud	1122	0.25
voqamocororedob	1123	1.0
voqamocororedorb	1123	0.5
vohqamocorooredob	1123	0.333
voqamochororedob	1123	0.25
locin	1124	1.0
lociin	1124	0.5
lohcin	1124	0.333
ruyequdavefifi	1125	1.0
ruyequudavefifi	1125	0.5
ruyeqoodavefifee	1125	0.333
ruuyequdavefifi	1125	0.25
ruyequdavefiifi	1125	0.2
koqucifof	1126	1.0
khoqucifohf	1126	0.5
koqucifoof	1126	0.333
khoqucifof	1126	0.25
kooqucifof	1126	0.2
ciwequfamujoju	1127	1.0
chiwequfamujoju	1127	0.5
ciwequfamujorju	1127	0.333
busilonoc	1128	1.0
busilonooc	1128	0.5
busylonoc	1128	0.333
busilonoch	1128	0.25
gipojeduxigewo	1129	1.0
gipojedooxigewo	1129	0.5
gipojeduxigeewo	1129	0.333
gipojeduxigehwo	1129	0.25
gipojeduxigewoh	1129	0.2
kucopid	1130	1.0
kucorpid	1130	0.5
kucobid	1130	0.333
koocopid	1130	0.25
kujopid	1130	0.2
dovicunux	1131	1.0
dovicunoox	1131	0.5
doveecunux	1131	0.333
vifohepavodusap	1132	1.0
vifohepaavodusab	1132	0.5
vifohepavohdusap	1132	0.333
vifohaepavodusap	1132	0.25
feluwobo	1133	1.0
feluwohbo	1133	0.5
feluwobor	1133	0.333
feluworbo	1133	0.25
wiko	1134	1.0
wyko	1134	0.5
wikoo	1134	0.333
bilasukenu	1135	1.0
bilashukenu	1135	0.5
bilasukehnu	1135	0.333
bilasookenu	1135	0.25
bilasukeenu	1135	0.2
zebahixoq	1136	1.0
zebahixorq	1136	0.5
zehbahixoq	1136	0.333
zaebahixoq	1136	0.25
tavadol	1137	1.0
davadol	1137	0.5
thavadol	1137	0.333
tavaadol	1137	0.25
meq	1138	1.0
mehq	1138	0.5
maeq	1138	0.333
razogokox	1139	1.0
razogokhox	1139	0.5
razoogokox	1139	0.333
ceyozuguv	1140	1.0
cheyozuguv	1140	0.5
cehyozuguv	1140	0.333
ceyozuuguv	1140	0.25
ceyohzuguv	1140	0.2
dalogidubuqex	1141	1.0
dalogidubuqehx	1141	0.5
dahlohgidubuqex	1141	0.333
dalogidubuqeex	1141	0.25
dalogidubuuqex	1141	0.2
pumaf	1142	1.0
pumahf	1142	0.5
phumaf	1142	0.333
rakaxoluzopanov	1143	1.0
rakaxoluzopaanov	1143	0.5
rakaaxoluzopanov	1143	0.333
rakaxoluzohpanov	1143	0.25
mebawu	1144	1.0
mebawoo	1144	0.5
mebahwu	1144	0.333
mebaawu	1144	0.25
mebawuu	1144	0.2
zaviqogovev	1145	1.0
zahviqogovev	1145	0.5
